"","iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"89","MEX","North America","Mexico","2022-03-30",5654311,0,2608.143,322845,0,103.714,43407.144,0,20.022,2478.424,0,0.796,0.9,NA,NA,NA,NA,NA,NA,NA,NA,14984892,8515,115.036,0.065,7435,0.057,0.13,7.7,"people tested",NA,NA,NA,NA,NA,428584,NA,NA,NA,NA,3290,7073,0.005,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"90","MEX","North America","Mexico","2022-03-31",5659535,5224,2747.143,323016,171,105.571,43447.248,40.104,21.089,2479.737,1.313,0.81,0.92,NA,NA,NA,NA,NA,NA,NA,NA,14992853,7961,115.097,0.061,7266,0.056,0.129,7.8,"people tested",NA,NA,NA,NA,NA,402104,NA,NA,NA,NA,3087,6820,0.005,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"91","MEX","North America","Mexico","2022-04-01",5662073,2538,2147.429,323127,111,70.429,43466.732,19.484,16.485,2480.589,0.852,0.541,0.94,NA,NA,NA,NA,NA,NA,NA,NA,14999975,7122,115.152,0.055,7168,0.055,0.123,8.1,"people tested",NA,NA,NA,NA,NA,375624,NA,NA,NA,NA,2884,6567,0.005,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"92","MEX","North America","Mexico","2022-04-02",5665376,3303,2619.286,323212,85,82.571,43492.088,25.357,20.108,2481.241,0.653,0.634,0.97,NA,NA,NA,NA,NA,NA,NA,NA,15003289,3314,115.178,0.025,7090,0.054,0.123,8.1,"people tested",NA,NA,NA,NA,NA,344595,NA,NA,NA,NA,2645,6093,0.005,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"93","MEX","North America","Mexico","2022-04-03",5666215,839,2188.429,323223,11,67.571,43498.529,6.441,16.8,2481.326,0.084,0.519,0.99,NA,NA,NA,NA,NA,NA,NA,NA,15006137,2848,115.199,0.022,7065,0.054,0.123,8.1,"people tested",NA,NA,NA,NA,NA,349553,NA,NA,NA,NA,2683,6204,0.005,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"94","MEX","North America","Mexico","2022-04-04",5666921,706,2195.429,323235,12,67.714,43503.949,5.42,16.854,2481.418,0.092,0.52,1.02,NA,NA,NA,NA,NA,NA,NA,NA,15015179,9042,115.269,0.069,6877,0.053,0.117,8.5,"people tested",NA,NA,NA,NA,NA,359771,NA,NA,NA,NA,2762,6856,0.005,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"95","MEX","North America","Mexico","2022-04-05",5671144,4223,2404.714,323318,83,67.571,43536.368,32.419,18.461,2482.055,0.637,0.519,1.05,NA,NA,NA,NA,NA,NA,NA,NA,15023241,8062,115.331,0.062,6695,0.051,0.111,9,"people tested",NA,NA,NA,NA,NA,175334,NA,NA,NA,NA,1346,7253,0.006,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"96","MEX","North America","Mexico","2022-04-06",5683288,12144,4139.571,323403,85,79.714,43629.596,93.227,31.779,2482.708,0.653,0.612,1.07,NA,NA,NA,NA,NA,NA,NA,NA,15030868,7627,115.389,0.059,6568,0.05,0.106,9.4,"people tested",NA,NA,NA,NA,NA,175334,NA,NA,NA,NA,1346,7253,0.006,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"97","MEX","North America","Mexico","2022-04-07",5715504,32216,7995.571,323508,105,70.286,43876.912,247.317,61.381,2483.514,0.806,0.54,1.06,NA,NA,NA,NA,NA,NA,NA,NA,15038195,7327,115.446,0.056,6477,0.05,0.101,9.9,"people tested",NA,NA,NA,NA,NA,175334,NA,NA,NA,NA,1346,7253,0.006,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"98","MEX","North America","Mexico","2022-04-08",5719829,4325,8250.857,323595,87,66.857,43910.115,33.202,63.34,2484.182,0.668,0.513,0.99,NA,NA,NA,NA,NA,NA,NA,NA,15044851,6656,115.497,0.051,6411,0.049,0.101,9.9,"people tested",NA,NA,NA,NA,NA,175334,NA,NA,NA,NA,1346,7253,0.006,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"99","MEX","North America","Mexico","2022-04-09",5722596,2767,8174.286,323691,96,68.429,43931.356,21.242,62.753,2484.918,0.737,0.525,0.93,NA,NA,NA,NA,NA,NA,NA,NA,15048209,3358,115.522,0.026,6417,0.049,0.1,10,"people tested",NA,NA,NA,NA,NA,175334,NA,NA,NA,NA,1346,7253,0.006,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"100","MEX","North America","Mexico","2022-04-10",5722933,337,8102.571,323725,34,71.714,43933.943,2.587,62.202,2485.18,0.261,0.551,0.88,NA,NA,NA,NA,NA,NA,NA,NA,15050907,2698,115.543,0.021,6396,0.049,0.099,10.1,"people tested",NA,NA,NA,NA,NA,175334,NA,NA,NA,NA,1346,7253,0.006,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"101","MEX","North America","Mexico","2022-04-11",5723214,281,8041.857,323727,2,70.286,43936.101,2.157,61.736,2485.195,0.015,0.54,0.83,NA,NA,NA,NA,NA,NA,NA,NA,15057865,6958,115.597,0.053,6098,0.047,0.098,10.2,"people tested",NA,NA,NA,NA,NA,175334,NA,NA,NA,NA,1346,7253,0.006,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"102","MEX","North America","Mexico","2022-04-12",5723862,648,7531.143,323805,78,69.571,43941.075,4.975,57.815,2485.794,0.599,0.534,0.78,NA,NA,NA,NA,NA,NA,NA,NA,15064323,6458,115.646,0.05,5869,0.045,0.099,10.1,"people tested",NA,NA,NA,NA,NA,175334,NA,NA,NA,NA,1346,7253,0.006,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"103","MEX","North America","Mexico","2022-04-13",5724611,749,5903.286,323848,43,63.571,43946.825,5.75,45.318,2486.124,0.33,0.488,0.73,NA,NA,NA,NA,NA,NA,NA,NA,15069991,5668,115.69,0.044,5589,0.043,0.099,10.1,"people tested",194537872,85689086,79919412,NA,NA,175334,149.34,65.78,61.35,NA,1346,7253,0.006,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"104","MEX","North America","Mexico","2022-04-14",5725075,464,1367.286,323891,43,54.714,43950.387,3.562,10.496,2486.454,0.33,0.42,0.69,NA,NA,NA,NA,NA,NA,NA,NA,15072289,2298,115.707,0.018,4871,0.037,0.1,10,"people tested",NA,NA,NA,NA,NA,185683,NA,NA,NA,NA,1425,6923,0.005,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"105","MEX","North America","Mexico","2022-04-15",5725476,401,806.714,323903,12,44,43953.466,3.078,6.193,2486.546,0.092,0.338,0.67,NA,NA,NA,NA,NA,NA,NA,NA,15074002,1713,115.72,0.013,4164,0.032,0.1,10,"people tested",NA,NA,NA,NA,NA,196033,NA,NA,NA,NA,1505,6592,0.005,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"106","MEX","North America","Mexico","2022-04-16",5726668,1192,581.714,323938,35,35.286,43962.616,9.151,4.466,2486.815,0.269,0.271,0.65,NA,NA,NA,NA,NA,NA,NA,NA,15076041,2039,115.736,0.016,3976,0.031,0.1,10,"people tested",NA,NA,NA,NA,NA,206382,NA,NA,NA,NA,1584,6262,0.005,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"107","MEX","North America","Mexico","2022-04-17",5727668,1000,676.429,323944,6,31.286,43970.293,7.677,5.193,2486.861,0.046,0.24,0.64,NA,NA,NA,NA,NA,NA,NA,NA,15077905,1864,115.75,0.014,3857,0.03,0.102,9.8,"people tested",195528994,85708849,79945002,NA,NA,216732,150.1,65.8,61.37,NA,1664,5932,0.005,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"108","MEX","North America","Mexico","2022-04-18",5727668,0,636.286,323944,0,31,43970.293,0,4.885,2486.861,0,0.238,0.62,NA,NA,NA,NA,NA,NA,NA,NA,15085346,7441,115.808,0.057,3926,0.03,0.103,9.7,"people tested",NA,NA,NA,NA,NA,235007,NA,NA,NA,NA,1804,5557,0.004,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"109","MEX","North America","Mexico","2022-04-19",5729270,1602,772.571,323973,29,24,43982.591,12.298,5.931,2487.083,0.223,0.184,0.6,NA,NA,NA,NA,NA,NA,NA,NA,15091636,6290,115.856,0.048,3902,0.03,0.1,10,"people tested",NA,NA,NA,NA,NA,253283,NA,NA,NA,NA,1944,5183,0.004,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"110","MEX","North America","Mexico","2022-04-20",5730560,1290,849.857,324004,31,22.286,43992.495,9.903,6.524,2487.321,0.238,0.171,0.58,NA,NA,NA,NA,NA,NA,NA,NA,15097684,6048,115.902,0.046,3956,0.03,0.102,9.8,"people tested",196438782,85722750,NA,43248573,NA,271559,150.8,65.81,NA,33.2,2085,4809,0.004,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"111","MEX","North America","Mexico","2022-04-21",5731635,1075,937.143,324033,29,20.286,44000.747,8.253,7.194,2487.544,0.223,0.156,0.57,NA,NA,NA,NA,NA,NA,NA,NA,15103333,5649,115.946,0.043,4435,0.034,0.1,10,"people tested",196998244,85745934,NA,43758721,559462,316084,151.23,65.83,NA,33.59,2427,7415,0.006,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"112","MEX","North America","Mexico","2022-04-22",5731635,0,879.857,324033,0,18.571,44000.747,0,6.755,2487.544,0,0.143,0.56,NA,NA,NA,NA,NA,NA,NA,NA,15108739,5406,115.987,0.042,4962,0.038,0.099,10.1,"people tested",197496797,85767339,NA,44213119,498553,351909,151.61,65.84,NA,33.94,2702,9767,0.007,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"113","MEX","North America","Mexico","2022-04-23",5733428,1793,965.714,324120,87,26,44014.512,13.765,7.414,2488.212,0.668,0.2,0.55,NA,NA,NA,NA,NA,NA,NA,NA,15111648,2909,116.009,0.022,5087,0.039,0.098,10.2,"people tested",NA,NA,NA,NA,NA,377688,NA,NA,NA,NA,2899,10916,0.008,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"114","MEX","North America","Mexico","2022-04-24",5733785,357,873.857,324129,9,26.429,44017.252,2.741,6.708,2488.281,0.069,0.203,0.54,NA,NA,NA,NA,NA,NA,NA,NA,15114450,2802,116.031,0.022,5221,0.04,0.098,10.2,"people tested",198353262,85793297,NA,44986463,NA,403467,152.27,65.86,NA,34.54,3097,12064,0.009,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"115","MEX","North America","Mexico","2022-04-25",5733925,140,893.857,324134,5,27.143,44018.327,1.075,6.862,2488.319,0.038,0.208,0.53,NA,NA,NA,NA,NA,NA,NA,NA,15121536,7086,116.085,0.054,5170,0.04,0.097,10.3,"people tested",198511220,85797486,NA,45134105,157958,382709,152.39,65.87,NA,34.65,2938,12000,0.009,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"116","MEX","North America","Mexico","2022-04-26",5735115,1190,835,324173,39,28.571,44027.462,9.135,6.41,2488.619,0.299,0.219,0.52,NA,NA,NA,NA,NA,NA,NA,NA,15127156,5620,116.128,0.043,5074,0.039,0.101,9.9,"people tested",NA,NA,NA,NA,NA,382891,NA,NA,NA,NA,2939,12735,0.01,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"117","MEX","North America","Mexico","2022-04-27",5736579,1464,859.857,324221,48,31,44038.701,11.239,6.601,2488.987,0.368,0.238,0.5,NA,NA,NA,NA,NA,NA,NA,NA,15132674,5518,116.171,0.042,4999,0.038,0.101,9.9,"people tested",NA,NA,NA,NA,NA,383073,NA,NA,NA,NA,2941,13469,0.01,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"118","MEX","North America","Mexico","2022-04-28",5737811,1232,882.286,324254,33,31.571,44048.159,9.458,6.773,2489.241,0.253,0.242,0.48,NA,NA,NA,NA,NA,NA,NA,NA,15137887,5213,116.211,0.04,4936,0.038,0.103,9.7,"people tested",NA,NA,NA,NA,NA,346654,NA,NA,NA,NA,2661,11553,0.009,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"119","MEX","North America","Mexico","2022-04-29",5738769,958,1019.143,324294,40,37.286,44055.514,7.354,7.824,2489.548,0.307,0.286,0.46,NA,NA,NA,NA,NA,NA,NA,NA,15142600,4713,116.247,0.036,4837,0.037,0.104,9.6,"people tested",NA,NA,NA,NA,NA,318937,NA,NA,NA,NA,2448,9892,0.008,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"120","MEX","North America","Mexico","2022-04-30",5739680,911,893.143,324334,40,30.571,44062.507,6.994,6.856,2489.855,0.307,0.235,0.44,NA,NA,NA,NA,NA,NA,NA,NA,15144810,2210,116.264,0.017,4737,0.036,0.104,9.6,"people tested",NA,NA,NA,NA,NA,301266,NA,NA,NA,NA,2313,9434,0.007,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"121","MEX","North America","Mexico","2022-05-01",5739680,0,842.143,324334,0,29.286,44062.507,0,6.465,2489.855,0,0.225,0.42,NA,NA,NA,NA,NA,NA,NA,NA,15146759,1949,116.279,0.015,4616,0.035,0.104,9.6,"people tested",NA,NA,NA,NA,NA,283595,NA,NA,NA,NA,2177,8976,0.007,23.15,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"122","MEX","North America","Mexico","2022-05-02",5740080,400,879.286,324350,16,30.857,44065.578,3.071,6.75,2489.978,0.123,0.237,0.39,NA,NA,NA,NA,NA,NA,NA,NA,15153154,6395,116.328,0.049,4517,0.035,0.106,9.4,"people tested",NA,NA,NA,NA,NA,304535,NA,NA,NA,NA,2338,9774,0.008,NA,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"123","MEX","North America","Mexico","2022-05-03",5739680,NA,NA,324334,NA,NA,44062.507,NA,NA,2489.855,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,15158865,5711,116.372,0.044,4530,0.035,0.107,9.3,"people tested",NA,NA,NA,NA,NA,304535,NA,NA,NA,NA,2338,9774,0.008,NA,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"124","MEX","North America","Mexico","2022-05-04",5739680,0,500.143,324334,0,18.429,44062.507,0,3.84,2489.855,0,0.141,0.34,NA,NA,NA,NA,NA,NA,NA,NA,15164525,5660,116.415,0.043,4550,0.035,0.109,9.2,"people tested",NA,NA,NA,NA,NA,304535,NA,NA,NA,NA,2338,9774,0.008,NA,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"125","MEX","North America","Mexico","2022-05-05",5739680,0,324.143,324334,0,13.714,44062.507,0,2.488,2489.855,0,0.105,0.31,NA,NA,NA,NA,NA,NA,NA,NA,15168978,4453,116.45,0.034,4442,0.034,0.113,8.8,"people tested",NA,NA,NA,NA,NA,304535,NA,NA,NA,NA,2338,9774,0.008,NA,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"126","MEX","North America","Mexico","2022-05-06",5739680,0,187.286,324334,0,8,44062.507,0,1.438,2489.855,0,0.061,0.29,NA,NA,NA,NA,NA,NA,NA,NA,15174254,5276,116.49,0.041,4522,0.035,0.115,8.7,"people tested",201861103,85904997,79947470,48258084,NA,304535,154.97,65.95,61.37,37.05,2338,9774,0.008,NA,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"127","MEX","North America","Mexico","2022-05-07",5739680,0,57.143,324334,0,2.286,44062.507,0,0.439,2489.855,0,0.018,0.27,NA,NA,NA,NA,NA,NA,NA,NA,15176563,2309,116.508,0.018,4536,0.035,0.117,8.5,"people tested",NA,NA,NA,NA,NA,337936,NA,NA,NA,NA,2594,8750,0.007,NA,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"128","MEX","North America","Mexico","2022-05-08",5739680,0,57.143,324334,0,2.286,44062.507,0,0.439,2489.855,0,0.018,0.25,NA,NA,NA,NA,NA,NA,NA,NA,15178593,2030,116.523,0.016,4548,0.035,0.117,8.5,"people tested",NA,NA,NA,NA,NA,371337,NA,NA,NA,NA,2851,7727,0.006,NA,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"129","MEX","North America","Mexico","2022-05-09",5745652,5972,853.143,324465,131,18.714,44108.353,45.846,6.549,2490.86,1.006,0.144,0.24,NA,NA,NA,NA,NA,NA,NA,NA,15184518,5925,116.569,0.045,4481,0.034,0.125,8,"people tested",NA,NA,NA,NA,NA,404738,NA,NA,NA,NA,3107,6704,0.005,NA,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"130","MEX","North America","Mexico","2022-05-10",5745652,0,853.143,324465,0,18.714,44108.353,0,6.549,2490.86,0,0.144,0.22,NA,NA,NA,NA,NA,NA,NA,NA,15187730,3212,116.594,0.025,4124,0.032,0.126,7.9,"people tested",NA,NA,NA,NA,NA,438139,NA,NA,NA,NA,3364,5680,0.004,NA,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"131","MEX","North America","Mexico","2022-05-11",5745652,0,853.143,324465,0,18.714,44108.353,0,6.549,2490.86,0,0.144,0.21,NA,NA,NA,NA,NA,NA,NA,NA,15193581,5851,116.638,0.045,4151,0.032,0.135,7.4,"people tested",NA,NA,NA,NA,NA,471540,NA,NA,NA,NA,3620,4657,0.004,NA,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"132","MEX","North America","Mexico","2022-05-12",5745652,0,853.143,324465,0,18.714,44108.353,0,6.549,2490.86,0,0.144,0.2,NA,NA,NA,NA,NA,NA,NA,NA,15198796,5215,116.678,0.04,4260,0.033,0.14,7.1,"people tested",NA,NA,NA,NA,NA,504941,NA,NA,NA,NA,3876,3634,0.003,NA,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"133","MEX","North America","Mexico","2022-05-13",5745652,0,853.143,324465,0,18.714,44108.353,0,6.549,2490.86,0,0.144,0.19,NA,NA,NA,NA,NA,NA,NA,NA,15202660,3864,116.708,0.03,4058,0.031,0.147,6.8,"people tested",205629496,85923271,79947470,52940036,NA,538342,157.86,65.96,61.37,40.64,4133,2611,0.002,NA,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"134","MEX","North America","Mexico","2022-05-14",5745652,0,853.143,324465,0,18.714,44108.353,0,6.549,2490.86,0,0.144,0.19,NA,NA,NA,NA,NA,NA,NA,NA,15203149,489,116.712,0.004,3798,0.029,0.151,6.6,"people tested",NA,NA,NA,NA,NA,523919,NA,NA,NA,NA,4022,46796,0.036,NA,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"135","MEX","North America","Mexico","2022-05-15",5745652,0,853.143,324465,0,18.714,44108.353,0,6.549,2490.86,0,0.144,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,509497,NA,NA,NA,NA,3911,90981,0.07,NA,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"136","MEX","North America","Mexico","2022-05-16",5752441,6789,969.857,324617,152,21.714,44160.471,52.118,7.445,2492.027,1.167,0.167,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",206941649,86858994,NA,53001421,NA,495074,158.87,66.68,NA,40.69,3801,135166,0.104,NA,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"137","MEX","North America","Mexico","2022-05-17",5752441,NA,NA,324617,NA,NA,44160.471,NA,NA,2492.027,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"138","MEX","North America","Mexico","2022-05-18",5752441,NA,NA,324617,NA,NA,44160.471,NA,NA,2492.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"139","MEX","North America","Mexico","2022-05-19",5752441,NA,NA,324617,NA,NA,44160.471,NA,NA,2492.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
"140","MEX","North America","Mexico","2022-05-20",5752441,NA,NA,324617,NA,NA,44160.471,NA,NA,2492.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130262220,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,NA,NA,NA,NA
